,year,name,date,Descriptive,Dry,Wet,Drizzle,Rain
300,1978,United States Grand Prix West,1978-04-02,"Sun, Dry",1.0,0.0,0.0,0.0
301,1978,Monaco Grand Prix,1978-05-07,"Sun, Dry",1.0,0.0,0.0,0.0
302,1978,Belgian Grand Prix,1978-05-21,"Sun, Dry",1.0,0.0,0.0,0.0
303,1978,Spanish Grand Prix,1978-06-04,"Sun, Dry",1.0,0.0,0.0,0.0
304,1978,Swedish Grand Prix,1978-06-17,"Sun, Dry",1.0,0.0,0.0,0.0
305,1978,French Grand Prix,1978-07-02,"Sun, Dry",1.0,0.0,0.0,0.0
306,1978,British Grand Prix,1978-07-16,"Sun, Dry",1.0,0.0,0.0,0.0
307,1978,German Grand Prix,1978-07-30,"Sun, Dry",1.0,0.0,0.0,0.0
308,1978,Austrian Grand Prix,1978-08-13,"Sun, Dry",1.0,0.0,0.0,0.0
309,1978,Dutch Grand Prix,1978-08-27,"Sun, Dry",1.0,0.0,0.0,0.0
310,1978,Italian Grand Prix,1978-09-10,"Sun, Dry",1.0,0.0,0.0,0.0
311,1978,United States Grand Prix,1978-10-01,"Sun, Dry",1.0,0.0,0.0,0.0
312,1978,Canadian Grand Prix,1978-10-08,"Sun, Dry",1.0,0.0,0.0,0.0
313,1979,Argentine Grand Prix,1979-01-21,"Sun, Dry",1.0,0.0,0.0,0.0
314,1979,Brazilian Grand Prix,1979-02-04,"Sun, Dry",1.0,0.0,0.0,0.0
315,1979,South African Grand Prix,1979-03-03,"Sun, Dry",1.0,0.0,0.0,0.0
316,1979,United States Grand Prix West,1979-04-08,Wet,0.0,1.0,0.0,0.0
317,1979,Spanish Grand Prix,1979-04-29,"Sun, Dry",1.0,0.0,0.0,0.0
318,1979,Belgian Grand Prix,1979-05-13,"Sun, Dry",1.0,0.0,0.0,0.0
319,1979,Monaco Grand Prix,1979-05-27,"Sun, Dry",1.0,0.0,0.0,0.0
320,1979,French Grand Prix,1979-07-01,"Sun, Dry",1.0,0.0,0.0,0.0
321,1979,British Grand Prix,1979-07-14,"Sun, Dry",1.0,0.0,0.0,0.0
322,1979,German Grand Prix,1979-07-29,"Sun, Dry",1.0,0.0,0.0,0.0
323,1979,Austrian Grand Prix,1979-08-12,"Sun, Dry",1.0,0.0,0.0,0.0
324,1979,Dutch Grand Prix,1979-08-26,"Sun, Dry",1.0,0.0,0.0,0.0
325,1979,Italian Grand Prix,1979-09-09,"Sun, Dry",1.0,0.0,0.0,0.0
326,1979,Canadian Grand Prix,1979-09-30,"Sun, Dry",1.0,0.0,0.0,0.0
327,1979,United States Grand Prix,1979-10-07,"Sun, Dry",1.0,0.0,0.0,0.0
328,1980,Argentine Grand Prix,1980-01-13,"Sun, Dry",1.0,0.0,0.0,0.0
329,1980,Brazilian Grand Prix,1980-01-27,"Sun, Dry",1.0,0.0,0.0,0.0
330,1980,South African Grand Prix,1980-03-01,"Sun, Dry",1.0,0.0,0.0,0.0
331,1980,United States Grand Prix West,1980-03-30,"Sun, Dry",1.0,0.0,0.0,0.0
332,1980,Belgian Grand Prix,1980-05-04,"Sun, Dry",1.0,0.0,0.0,0.0
333,1980,Monaco Grand Prix,1980-05-18,Wet,0.0,1.0,0.0,0.0
334,1980,French Grand Prix,1980-06-29,"Sun, Dry",1.0,0.0,0.0,0.0
335,1980,British Grand Prix,1980-07-13,"Sun, Dry",1.0,0.0,0.0,0.0
336,1980,German Grand Prix,1980-08-10,"Sun, Dry",1.0,0.0,0.0,0.0
337,1980,Austrian Grand Prix,1980-08-17,"Sun, Dry",1.0,0.0,0.0,0.0
338,1980,Dutch Grand Prix,1980-08-31,"Sun, Dry",1.0,0.0,0.0,0.0
339,1980,Italian Grand Prix,1980-09-14,"Sun, Dry",1.0,0.0,0.0,0.0
340,1980,Canadian Grand Prix,1980-09-28,"Sun, Dry",1.0,0.0,0.0,0.0
341,1980,United States Grand Prix,1980-10-05,"Sun, Dry",1.0,0.0,0.0,0.0
342,1981,United States Grand Prix West,1981-03-15,"Sun, Dry",1.0,0.0,0.0,0.0
343,1981,Brazilian Grand Prix,1981-03-29,Wet,0.0,1.0,0.0,0.0
344,1981,Argentine Grand Prix,1981-04-12,"Sun, Dry",1.0,0.0,0.0,0.0
345,1981,San Marino Grand Prix,1981-05-03,Wet,0.0,1.0,0.0,0.0
346,1981,Belgian Grand Prix,1981-05-17,"Sun, Dry",1.0,0.0,0.0,0.0
347,1981,Monaco Grand Prix,1981-05-31,"Sun, Dry",1.0,0.0,0.0,0.0
348,1981,Spanish Grand Prix,1981-06-21,"Sun, Dry",1.0,0.0,0.0,0.0
349,1981,French Grand Prix,1981-07-05,"Sun, Dry",1.0,0.0,0.0,0.0
350,1981,British Grand Prix,1981-07-18,"Sun, Dry",1.0,0.0,0.0,0.0
351,1981,German Grand Prix,1981-08-02,"Sun, Dry",1.0,0.0,0.0,0.0
352,1981,Austrian Grand Prix,1981-08-16,"Sun, Dry",1.0,0.0,0.0,0.0
353,1981,Dutch Grand Prix,1981-08-30,"Sun, Dry",1.0,0.0,0.0,0.0
354,1981,Italian Grand Prix,1981-09-13,"Sun, Dry",1.0,0.0,0.0,0.0
355,1981,Canadian Grand Prix,1981-09-27,Wet,0.0,1.0,0.0,0.0
356,1981,Caesars Palace Grand Prix,1981-10-17,"Sun, Dry",1.0,0.0,0.0,0.0
357,1982,South African Grand Prix,1982-01-23,"Sun, Dry",1.0,0.0,0.0,0.0
358,1982,Brazilian Grand Prix,1982-03-21,"Sun, Dry",1.0,0.0,0.0,0.0
359,1982,United States Grand Prix West,1982-04-04,"Sun, Dry",1.0,0.0,0.0,0.0
360,1982,San Marino Grand Prix,1982-04-25,"Sun, Dry",1.0,0.0,0.0,0.0
361,1982,Belgian Grand Prix,1982-05-09,"Sun, Dry",1.0,0.0,0.0,0.0
362,1982,Monaco Grand Prix,1982-05-23,Wet,0.0,1.0,0.0,0.0
363,1982,Detroit Grand Prix,1982-06-06,Wet,0.0,1.0,0.0,0.0
364,1982,Canadian Grand Prix,1982-06-13,"Sun, Dry",1.0,0.0,0.0,0.0
365,1982,Dutch Grand Prix,1982-07-03,"Sun, Dry",1.0,0.0,0.0,0.0
366,1982,British Grand Prix,1982-07-18,"Sun, Dry",1.0,0.0,0.0,0.0
367,1982,French Grand Prix,1982-07-25,"Sun, Dry",1.0,0.0,0.0,0.0
368,1982,German Grand Prix,1982-08-08,"Sun, Dry",1.0,0.0,0.0,0.0
369,1982,Austrian Grand Prix,1982-08-15,"Sun, Dry",1.0,0.0,0.0,0.0
370,1982,Swiss Grand Prix,1982-08-29,"Sun, Dry",1.0,0.0,0.0,0.0
371,1982,Italian Grand Prix,1982-09-12,"Sun, Dry",1.0,0.0,0.0,0.0
372,1982,Caesars Palace Grand Prix,1982-09-25,Wet,0.0,1.0,0.0,0.0
373,1983,Brazilian Grand Prix,1983-03-13,"Sun, Dry",1.0,0.0,0.0,0.0
374,1983,United States Grand Prix West,1983-03-27,"Sun, Dry",1.0,0.0,0.0,0.0
375,1983,French Grand Prix,1983-04-17,"Sun, Dry",1.0,0.0,0.0,0.0
376,1983,San Marino Grand Prix,1983-05-01,"Sun, Dry",1.0,0.0,0.0,0.0
377,1983,Monaco Grand Prix,1983-05-15,Wet,0.0,1.0,0.0,0.0
378,1983,Belgian Grand Prix,1983-05-22,"Sun, Dry",1.0,0.0,0.0,0.0
379,1983,Detroit Grand Prix,1983-06-05,"Sun, Dry",1.0,0.0,0.0,0.0
380,1983,Canadian Grand Prix,1983-06-12,"Sun, Dry",1.0,0.0,0.0,0.0
381,1983,British Grand Prix,1983-07-16,"Sun, Dry",1.0,0.0,0.0,0.0
382,1983,German Grand Prix,1983-08-07,"Sun, Dry",1.0,0.0,0.0,0.0
383,1983,Austrian Grand Prix,1983-08-14,"Sun, Dry",1.0,0.0,0.0,0.0
384,1983,Dutch Grand Prix,1983-08-28,"Sun, Dry",1.0,0.0,0.0,0.0
385,1983,Italian Grand Prix,1983-09-11,"Sun, Dry",1.0,0.0,0.0,0.0
386,1983,European Grand Prix,1983-09-25,"Sun, Dry",1.0,0.0,0.0,0.0
387,1983,South African Grand Prix,1983-10-15,"Sun, Dry",1.0,0.0,0.0,0.0
388,1984,Brazilian Grand Prix,1984-03-25,"Sun, Dry",1.0,0.0,0.0,0.0
389,1984,South African Grand Prix,1984-04-07,"Sun, Dry",1.0,0.0,0.0,0.0
390,1984,Belgian Grand Prix,1984-04-29,"Sun, Dry",1.0,0.0,0.0,0.0
391,1984,San Marino Grand Prix,1984-05-06,"Sun, Dry",1.0,0.0,0.0,0.0
392,1984,French Grand Prix,1984-05-20,"Sun, Dry",1.0,0.0,0.0,0.0
393,1984,Monaco Grand Prix,1984-06-03,Wet,0.0,1.0,0.0,0.0
394,1984,Canadian Grand Prix,1984-06-17,"Sun, Dry",1.0,0.0,0.0,0.0
395,1984,Detroit Grand Prix,1984-06-24,"Sun, Dry",1.0,0.0,0.0,0.0
396,1984,Dallas Grand Prix,1984-07-08,"Sun, Dry",1.0,0.0,0.0,0.0
397,1984,British Grand Prix,1984-07-22,"Sun, Dry",1.0,0.0,0.0,0.0
398,1984,German Grand Prix,1984-08-05,"Sun, Dry",1.0,0.0,0.0,0.0
399,1984,Austrian Grand Prix,1984-08-19,"Sun, Dry",1.0,0.0,0.0,0.0
400,1984,Dutch Grand Prix,1984-08-26,"Sun, Dry",1.0,0.0,0.0,0.0
401,1984,Italian Grand Prix,1984-09-09,"Sun, Dry",1.0,0.0,0.0,0.0
402,1984,European Grand Prix,1984-10-07,"Sun, Dry",1.0,0.0,0.0,0.0
403,1984,Portuguese Grand Prix,1984-10-21,"Sun, Dry",1.0,0.0,0.0,0.0
404,1985,Brazilian Grand Prix,1985-04-07,"Sun, Dry",1.0,0.0,0.0,0.0
405,1985,Portuguese Grand Prix,1985-04-21,Wet,0.0,1.0,0.0,0.0
406,1985,San Marino Grand Prix,1985-05-05,"Sun, Dry",1.0,0.0,0.0,0.0
407,1985,Monaco Grand Prix,1985-05-19,"Sun, Dry",1.0,0.0,0.0,0.0
408,1985,Canadian Grand Prix,1985-06-16,"Sun, Dry",1.0,0.0,0.0,0.0
409,1985,Detroit Grand Prix,1985-06-23,"Sun, Dry",1.0,0.0,0.0,0.0
410,1985,French Grand Prix,1985-07-07,"Sun, Dry",1.0,0.0,0.0,0.0
411,1985,British Grand Prix,1985-07-21,"Sun, Dry",1.0,0.0,0.0,0.0
412,1985,German Grand Prix,1985-08-04,"Sun, Dry",1.0,0.0,0.0,0.0
413,1985,Austrian Grand Prix,1985-08-18,"Sun, Dry",1.0,0.0,0.0,0.0
414,1985,Dutch Grand Prix,1985-08-25,"Sun, Dry",1.0,0.0,0.0,0.0
415,1985,Italian Grand Prix,1985-09-08,"Sun, Dry",1.0,0.0,0.0,0.0
416,1985,Belgian Grand Prix,1985-09-15,Wet,0.0,1.0,0.0,0.0
417,1985,European Grand Prix,1985-10-06,"Sun, Dry",1.0,0.0,0.0,0.0
418,1985,South African Grand Prix,1985-10-19,"Sun, Dry",1.0,0.0,0.0,0.0
419,1985,Australian Grand Prix,1985-11-03,"Sun, Dry",1.0,0.0,0.0,0.0
420,1986,Brazilian Grand Prix,1986-03-23,"Sun, Dry",1.0,0.0,0.0,0.0
421,1986,Spanish Grand Prix,1986-04-13,"Sun, Dry",1.0,0.0,0.0,0.0
422,1986,San Marino Grand Prix,1986-04-27,"Sun, Dry",1.0,0.0,0.0,0.0
423,1986,Monaco Grand Prix,1986-05-11,"Sun, Dry",1.0,0.0,0.0,0.0
424,1986,Belgian Grand Prix,1986-05-25,"Sun, Dry",1.0,0.0,0.0,0.0
425,1986,Canadian Grand Prix,1986-06-15,"Sun, Dry",1.0,0.0,0.0,0.0
426,1986,Detroit Grand Prix,1986-06-22,"Sun, Dry",1.0,0.0,0.0,0.0
427,1986,French Grand Prix,1986-07-06,"Sun, Dry",1.0,0.0,0.0,0.0
428,1986,British Grand Prix,1986-07-13,"Sun, Dry",1.0,0.0,0.0,0.0
429,1986,German Grand Prix,1986-07-27,"Sun, Dry",1.0,0.0,0.0,0.0
430,1986,Hungarian Grand Prix,1986-08-10,"Sun, Dry",1.0,0.0,0.0,0.0
431,1986,Austrian Grand Prix,1986-08-17,"Sun, Dry",1.0,0.0,0.0,0.0
432,1986,Italian Grand Prix,1986-09-07,"Sun, Dry",1.0,0.0,0.0,0.0
433,1986,Portuguese Grand Prix,1986-09-21,"Sun, Dry",1.0,0.0,0.0,0.0
434,1986,Mexican Grand Prix,1986-10-12,"Sun, Dry",1.0,0.0,0.0,0.0
435,1986,Australian Grand Prix,1986-10-26,"Sun, Dry",1.0,0.0,0.0,0.0
436,1987,Brazilian Grand Prix,1987-04-12,"Sun, Dry",1.0,0.0,0.0,0.0
437,1987,San Marino Grand Prix,1987-05-03,"Sun, Dry",1.0,0.0,0.0,0.0
438,1987,Belgian Grand Prix,1987-05-17,"Sun, Dry",1.0,0.0,0.0,0.0
439,1987,Monaco Grand Prix,1987-05-31,"Sun, Dry",1.0,0.0,0.0,0.0
440,1987,Detroit Grand Prix,1987-06-21,"Sun, Dry",1.0,0.0,0.0,0.0
441,1987,French Grand Prix,1987-07-05,"Sun, Dry",1.0,0.0,0.0,0.0
442,1987,British Grand Prix,1987-07-12,"Sun, Dry",1.0,0.0,0.0,0.0
443,1987,German Grand Prix,1987-07-26,"Sun, Dry",1.0,0.0,0.0,0.0
444,1987,Hungarian Grand Prix,1987-08-09,"Sun, Dry",1.0,0.0,0.0,0.0
445,1987,Austrian Grand Prix,1987-08-16,"Sun, Dry",1.0,0.0,0.0,0.0
446,1987,Italian Grand Prix,1987-09-06,"Sun, Dry",1.0,0.0,0.0,0.0
447,1987,Portuguese Grand Prix,1987-09-20,"Sun, Dry",1.0,0.0,0.0,0.0
448,1987,Spanish Grand Prix,1987-09-27,"Sun, Dry",1.0,0.0,0.0,0.0
449,1987,Mexican Grand Prix,1987-10-18,"Sun, Dry",1.0,0.0,0.0,0.0
450,1987,Japanese Grand Prix,1987-11-01,"Sun, Dry",1.0,0.0,0.0,0.0
451,1987,Australian Grand Prix,1987-11-15,"Sun, Dry",1.0,0.0,0.0,0.0
452,1988,Brazilian Grand Prix,1988-04-03,"Sun, Dry",1.0,0.0,0.0,0.0
453,1988,San Marino Grand Prix,1988-05-01,"Sun, Dry",1.0,0.0,0.0,0.0
454,1988,Monaco Grand Prix,1988-05-15,"Sun, Dry",1.0,0.0,0.0,0.0
455,1988,Mexican Grand Prix,1988-05-29,"Sun, Dry",1.0,0.0,0.0,0.0
456,1988,Canadian Grand Prix,1988-06-12,"Sun, Dry",1.0,0.0,0.0,0.0
457,1988,Detroit Grand Prix,1988-06-19,"Sun, Dry",1.0,0.0,0.0,0.0
458,1988,French Grand Prix,1988-07-03,"Sun, Dry",1.0,0.0,0.0,0.0
459,1988,British Grand Prix,1988-07-10,Wet,0.0,1.0,0.0,0.0
460,1988,German Grand Prix,1988-07-24,Wet,0.0,1.0,0.0,0.0
461,1988,Hungarian Grand Prix,1988-08-07,"Sun, Dry",1.0,0.0,0.0,0.0
462,1988,Belgian Grand Prix,1988-08-28,"Sun, Dry",1.0,0.0,0.0,0.0
463,1988,Italian Grand Prix,1988-09-11,"Sun, Dry",1.0,0.0,0.0,0.0
464,1988,Portuguese Grand Prix,1988-09-25,"Sun, Dry",1.0,0.0,0.0,0.0
465,1988,Spanish Grand Prix,1988-10-02,"Sun, Dry",1.0,0.0,0.0,0.0
466,1988,Japanese Grand Prix,1988-10-30,Wet,0.0,1.0,0.0,0.0
467,1988,Australian Grand Prix,1988-11-13,"Sun, Dry",1.0,0.0,0.0,0.0
468,1989,Brazilian Grand Prix,1989-03-26,"Sun, Dry",1.0,0.0,0.0,0.0
469,1989,San Marino Grand Prix,1989-04-23,"Sun, Dry",1.0,0.0,0.0,0.0
470,1989,Monaco Grand Prix,1989-05-07,"Sun, Dry",1.0,0.0,0.0,0.0
471,1989,Mexican Grand Prix,1989-05-28,"Sun, Dry",1.0,0.0,0.0,0.0
472,1989,United States Grand Prix,1989-06-04,"Sun, Dry",1.0,0.0,0.0,0.0
473,1989,Canadian Grand Prix,1989-06-18,Wet,0.0,1.0,0.0,0.0
474,1989,French Grand Prix,1989-07-09,"Sun, Dry",1.0,0.0,0.0,0.0
475,1989,British Grand Prix,1989-07-16,"Sun, Dry",1.0,0.0,0.0,0.0
476,1989,German Grand Prix,1989-07-30,"Sun, Dry",1.0,0.0,0.0,0.0
477,1989,Hungarian Grand Prix,1989-08-13,"Sun, Dry",1.0,0.0,0.0,0.0
478,1989,Belgian Grand Prix,1989-08-27,Wet,0.0,1.0,0.0,0.0
479,1989,Italian Grand Prix,1989-09-10,"Sun, Dry",1.0,0.0,0.0,0.0
480,1989,Portuguese Grand Prix,1989-09-24,"Sun, Dry",1.0,0.0,0.0,0.0
481,1989,Spanish Grand Prix,1989-10-01,"Sun, Dry",1.0,0.0,0.0,0.0
482,1989,Japanese Grand Prix,1989-10-22,"Sun, Dry",1.0,0.0,0.0,0.0
483,1989,Australian Grand Prix,1989-11-05,Wet,0.0,1.0,0.0,0.0
484,1990,United States Grand Prix,1990-03-11,"Sun, Dry",1.0,0.0,0.0,0.0
485,1990,Brazilian Grand Prix,1990-03-25,"Sun, Dry",1.0,0.0,0.0,0.0
486,1990,San Marino Grand Prix,1990-05-13,"Sun, Dry",1.0,0.0,0.0,0.0
487,1990,Monaco Grand Prix,1990-05-27,"Sun, Dry",1.0,0.0,0.0,0.0
488,1990,Canadian Grand Prix,1990-06-10,Wet,0.0,1.0,0.0,0.0
489,1990,Mexican Grand Prix,1990-06-24,"Sun, Dry",1.0,0.0,0.0,0.0
490,1990,French Grand Prix,1990-07-08,"Sun, Dry",1.0,0.0,0.0,0.0
491,1990,British Grand Prix,1990-07-15,"Sun, Dry",1.0,0.0,0.0,0.0
492,1990,German Grand Prix,1990-07-29,"Sun, Dry",1.0,0.0,0.0,0.0
493,1990,Hungarian Grand Prix,1990-08-12,"Sun, Dry",1.0,0.0,0.0,0.0
494,1990,Belgian Grand Prix,1990-08-26,"Sun, Dry",1.0,0.0,0.0,0.0
495,1990,Italian Grand Prix,1990-09-09,"Sun, Dry",1.0,0.0,0.0,0.0
496,1990,Portuguese Grand Prix,1990-09-23,"Sun, Dry",1.0,0.0,0.0,0.0
497,1990,Spanish Grand Prix,1990-09-30,"Sun, Dry",1.0,0.0,0.0,0.0
498,1990,Japanese Grand Prix,1990-10-21,"Sun, Dry",1.0,0.0,0.0,0.0
499,1990,Australian Grand Prix,1990-11-04,"Sun, Dry",1.0,0.0,0.0,0.0
500,1991,United States Grand Prix,1991-03-10,"Sun, Dry",1.0,0.0,0.0,0.0
501,1991,Brazilian Grand Prix,1991-03-24,Wet,0.0,1.0,0.0,0.0
502,1991,San Marino Grand Prix,1991-04-28,Rain,0.0,0.0,0.0,1.0
503,1991,Monaco Grand Prix,1991-05-12,"Sun, Dry",1.0,0.0,0.0,0.0
504,1991,Canadian Grand Prix,1991-06-02,"Sun, Dry",1.0,0.0,0.0,0.0
505,1991,Mexican Grand Prix,1991-06-16,"Sun, Dry",1.0,0.0,0.0,0.0
506,1991,French Grand Prix,1991-07-07,"Sun, Dry",1.0,0.0,0.0,0.0
507,1991,British Grand Prix,1991-07-14,"Sun, Dry",1.0,0.0,0.0,0.0
508,1991,German Grand Prix,1991-07-28,"Sun, Dry",1.0,0.0,0.0,0.0
509,1991,Hungarian Grand Prix,1991-08-11,"Sun, Dry",1.0,0.0,0.0,0.0
510,1991,Belgian Grand Prix,1991-08-25,"Sun, Dry",1.0,0.0,0.0,0.0
511,1991,Italian Grand Prix,1991-09-08,"Sun, Dry",1.0,0.0,0.0,0.0
512,1991,Portuguese Grand Prix,1991-09-22,"Sun, Dry",1.0,0.0,0.0,0.0
513,1991,Spanish Grand Prix,1991-09-29,Wet,0.0,1.0,0.0,0.0
514,1991,Japanese Grand Prix,1991-10-20,"Sun, Dry",1.0,0.0,0.0,0.0
515,1991,Australian Grand Prix,1991-11-03,Wet,0.0,1.0,0.0,0.0
516,1992,South African Grand Prix,1992-03-01,"Sun, Dry",1.0,0.0,0.0,0.0
517,1992,Mexican Grand Prix,1992-03-22,"Sun, Dry",1.0,0.0,0.0,0.0
518,1992,Brazilian Grand Prix,1992-04-05,"Sun, Dry",1.0,0.0,0.0,0.0
519,1992,Spanish Grand Prix,1992-05-03,Wet,0.0,1.0,0.0,0.0
520,1992,San Marino Grand Prix,1992-05-17,"Sun, Dry",1.0,0.0,0.0,0.0
521,1992,Monaco Grand Prix,1992-05-31,"Sun, Dry",1.0,0.0,0.0,0.0
522,1992,Canadian Grand Prix,1992-06-14,"Sun, Dry",1.0,0.0,0.0,0.0
523,1992,French Grand Prix,1992-07-05,Wet,0.0,1.0,0.0,0.0
524,1992,British Grand Prix,1992-07-12,"Sun, Dry",1.0,0.0,0.0,0.0
525,1992,German Grand Prix,1992-07-26,"Sun, Dry",1.0,0.0,0.0,0.0
526,1992,Hungarian Grand Prix,1992-08-16,"Sun, Dry",1.0,0.0,0.0,0.0
527,1992,Belgian Grand Prix,1992-08-30,Wet,0.0,1.0,0.0,0.0
528,1992,Italian Grand Prix,1992-09-13,"Sun, Dry",1.0,0.0,0.0,0.0
529,1992,Portuguese Grand Prix,1992-09-27,"Sun, Dry",1.0,0.0,0.0,0.0
530,1992,Japanese Grand Prix,1992-10-25,"Sun, Dry",1.0,0.0,0.0,0.0
531,1992,Australian Grand Prix,1992-11-08,"Sun, Dry",1.0,0.0,0.0,0.0
532,1993,South African Grand Prix,1993-03-14,"Sun, Dry",1.0,0.0,0.0,0.0
533,1993,Brazilian Grand Prix,1993-03-28,Wet,0.0,1.0,0.0,0.0
534,1993,European Grand Prix,1993-04-11,Wet,0.0,1.0,0.0,0.0
535,1993,San Marino Grand Prix,1993-04-25,Wet,0.0,1.0,0.0,0.0
536,1993,Spanish Grand Prix,1993-05-09,"Sun, Dry",1.0,0.0,0.0,0.0
537,1993,Monaco Grand Prix,1993-05-23,"Sun, Dry",1.0,0.0,0.0,0.0
538,1993,Canadian Grand Prix,1993-06-13,"Sun, Dry",1.0,0.0,0.0,0.0
539,1993,French Grand Prix,1993-07-04,"Sun, Dry",1.0,0.0,0.0,0.0
540,1993,British Grand Prix,1993-07-11,"Sun, Dry",1.0,0.0,0.0,0.0
541,1993,German Grand Prix,1993-07-25,"Sun, Dry",1.0,0.0,0.0,0.0
542,1993,Hungarian Grand Prix,1993-08-15,"Sun, Dry",1.0,0.0,0.0,0.0
543,1993,Belgian Grand Prix,1993-08-29,"Sun, Dry",1.0,0.0,0.0,0.0
544,1993,Italian Grand Prix,1993-09-12,"Sun, Dry",1.0,0.0,0.0,0.0
545,1993,Portuguese Grand Prix,1993-09-26,"Sun, Dry",1.0,0.0,0.0,0.0
546,1993,Japanese Grand Prix,1993-10-24,Wet,0.0,1.0,0.0,0.0
547,1993,Australian Grand Prix,1993-11-07,"Sun, Dry",1.0,0.0,0.0,0.0
548,1994,Brazilian Grand Prix,1994-03-27,"Sun, Dry",1.0,0.0,0.0,0.0
549,1994,Pacific Grand Prix,1994-04-17,"Sun, Dry",1.0,0.0,0.0,0.0
550,1994,San Marino Grand Prix,1994-05-01,"Sun, Dry",1.0,0.0,0.0,0.0
551,1994,Monaco Grand Prix,1994-05-15,"Sun, Dry",1.0,0.0,0.0,0.0
552,1994,Spanish Grand Prix,1994-05-29,"Sun, Dry",1.0,0.0,0.0,0.0
553,1994,Canadian Grand Prix,1994-06-12,"Sun, Dry",1.0,0.0,0.0,0.0
554,1994,French Grand Prix,1994-07-03,"Sun, Dry",1.0,0.0,0.0,0.0
555,1994,British Grand Prix,1994-07-10,"Sun, Dry",1.0,0.0,0.0,0.0
556,1994,German Grand Prix,1994-07-31,"Sun, Dry",1.0,0.0,0.0,0.0
557,1994,Hungarian Grand Prix,1994-08-14,"Sun, Dry",1.0,0.0,0.0,0.0
558,1994,Belgian Grand Prix,1994-08-28,"Sun, Dry",1.0,0.0,0.0,0.0
559,1994,Italian Grand Prix,1994-09-11,"Sun, Dry",1.0,0.0,0.0,0.0
560,1994,Portuguese Grand Prix,1994-09-25,"Sun, Dry",1.0,0.0,0.0,0.0
561,1994,European Grand Prix,1994-10-16,"Sun, Dry",1.0,0.0,0.0,0.0
562,1994,Japanese Grand Prix,1994-11-06,Wet,0.0,1.0,0.0,0.0
563,1994,Australian Grand Prix,1994-11-13,"Sun, Dry",1.0,0.0,0.0,0.0
564,1995,Brazilian Grand Prix,1995-03-26,"Sun, Dry",1.0,0.0,0.0,0.0
565,1995,Argentine Grand Prix,1995-04-09,"Sun, Dry",1.0,0.0,0.0,0.0
566,1995,San Marino Grand Prix,1995-04-30,Wet,0.0,1.0,0.0,0.0
567,1995,Spanish Grand Prix,1995-05-14,"Sun, Dry",1.0,0.0,0.0,0.0
568,1995,Monaco Grand Prix,1995-05-28,"Sun, Dry",1.0,0.0,0.0,0.0
569,1995,Canadian Grand Prix,1995-06-11,"Sun, Dry",1.0,0.0,0.0,0.0
570,1995,French Grand Prix,1995-07-02,Wet,0.0,1.0,0.0,0.0
571,1995,British Grand Prix,1995-07-16,"Sun, Dry",1.0,0.0,0.0,0.0
572,1995,German Grand Prix,1995-07-30,"Sun, Dry",1.0,0.0,0.0,0.0
573,1995,Hungarian Grand Prix,1995-08-13,"Sun, Dry",1.0,0.0,0.0,0.0
574,1995,Belgian Grand Prix,1995-08-27,Wet,0.0,1.0,0.0,0.0
575,1995,Italian Grand Prix,1995-09-10,"Sun, Dry",1.0,0.0,0.0,0.0
576,1995,Portuguese Grand Prix,1995-09-24,"Sun, Dry",1.0,0.0,0.0,0.0
577,1995,European Grand Prix,1995-10-01,Wet,0.0,1.0,0.0,0.0
578,1995,Pacific Grand Prix,1995-10-22,"Sun, Dry",1.0,0.0,0.0,0.0
579,1995,Japanese Grand Prix,1995-10-29,Wet,0.0,1.0,0.0,0.0
580,1995,Australian Grand Prix,1995-11-12,"Sun, Dry",1.0,0.0,0.0,0.0
581,1996,Australian Grand Prix,1996-03-10,"Sun, Dry",1.0,0.0,0.0,0.0
582,1996,Brazilian Grand Prix,1996-03-31,Wet,0.0,1.0,0.0,0.0
583,1996,Argentine Grand Prix,1996-04-07,"Sun, Dry",1.0,0.0,0.0,0.0
584,1996,European Grand Prix,1996-04-28,"Sun, Dry",1.0,0.0,0.0,0.0
585,1996,San Marino Grand Prix,1996-05-05,"Sun, Dry",1.0,0.0,0.0,0.0
586,1996,Monaco Grand Prix,1996-05-19,Wet,0.0,1.0,0.0,0.0
587,1996,Spanish Grand Prix,1996-06-02,Wet,0.0,1.0,0.0,0.0
588,1996,Canadian Grand Prix,1996-06-16,"Sun, Dry",1.0,0.0,0.0,0.0
589,1996,French Grand Prix,1996-06-30,"Sun, Dry",1.0,0.0,0.0,0.0
590,1996,British Grand Prix,1996-07-14,"Sun, Dry",1.0,0.0,0.0,0.0
591,1996,German Grand Prix,1996-07-28,"Sun, Dry",1.0,0.0,0.0,0.0
592,1996,Hungarian Grand Prix,1996-08-11,"Sun, Dry",1.0,0.0,0.0,0.0
593,1996,Belgian Grand Prix,1996-08-25,"Sun, Dry",1.0,0.0,0.0,0.0
594,1996,Italian Grand Prix,1996-09-08,"Sun, Dry",1.0,0.0,0.0,0.0
595,1996,Portuguese Grand Prix,1996-09-22,"Sun, Dry",1.0,0.0,0.0,0.0
596,1996,Japanese Grand Prix,1996-10-13,"Sun, Dry",1.0,0.0,0.0,0.0
597,1997,Australian Grand Prix,1997-03-09,"Sun, Dry",1.0,0.0,0.0,0.0
598,1997,Brazilian Grand Prix,1997-03-30,"Sun, Dry",1.0,0.0,0.0,0.0
